Ticker,MarketDataDate,Close,MA20,MA60,ATR14,RSI14,MACD,MACD_Signal,Histogram,RSI_Position_Factor,StopLoss,RiskPerShare,PositionSize,PositionValue,PortfolioPct,20Day_Return,60Day_Return,Volume_Ratio,DistanceToHigh,Score,Confidence,RS_Score,NearHighScore,FinalScore,TradeSignal,Reason
FDX,2026-07-02,317.82000732421875,327.3470001220703,315.84678141276044,12.147859845842627,46.07166775569088,-0.37289786487900756,2.0222248640568607,-2.3951227289358683,1.0,293.5242876325335,24.295719691685253,41,13081,13.081316847468674,-0.03150900847909921,0.08355662217675697,0.5204219367094935,0.9292982670298794,27.575267017941442,30,49.23076923076923,10,30.148840758712854,IGNORE,Price below MA20 | Bullish MA alignment | Weak volume | Near 52-week high | RSI not overbought
QCOM,2026-07-02,182.1699981689453,209.69599990844728,191.00733273824056,18.337855747767872,46.35629145906686,-5.113814943444794,0.015654667363665276,-5.129469610808459,1.0,145.49428667340956,36.675711495535744,27,4967,4.967047420228493,-0.2392148653552838,0.416012489790903,0.8208808813916599,0.7281266093420699,18.433833529714306,20,86.15384615384616,0,30.134452701569245,IGNORE,Price below MA20 | Bullish MA alignment | Weak volume | Below 52-week high | RSI not overbought
SPGI,2026-07-02,423.260009765625,394.6878860473633,399.93585510253905,19.01343863351004,58.46461198491008,0.14843761999327398,-2.1191889914875475,2.2676266114808215,1.0,385.2331324986049,38.02687726702008,26,11130,11.130548711469126,0.07030106737755726,0.02233913918022301,1.3565412492850146,0.7904343056658021,32.897812222958926,53,33.84615384615385,0,29.797699325302016,IGNORE,Price above MA20 | Bearish MA alignment | Above-average volume | Below 52-week high | RSI not overbought
QUBT,2026-07-02,9.545000076293944,10.102250003814698,9.932750010490418,1.0092859949384418,50.68206208147917,-0.24121939764095934,-0.12696776748006222,-0.11425163016089712,1.0,7.526428086417059,2.0185719898768837,495,4728,4.728590371887658,-0.13227272033691417,0.2933604238862588,0.738739091635768,0.3998743083664042,19.385430573250943,20,75.38461538461539,0,28.64672447819874,IGNORE,Price below MA20 | Bullish MA alignment | Weak volume | Below 52-week high | RSI not overbought
CNSWF,2026-07-02,1935.0,2041.5565002441406,1930.1176676432292,125.94715227399551,24.496306330742442,-15.360263748823172,6.282051707486176,-21.642315456309348,1.0,1683.105695452009,251.89430454799103,3,7681,7.681793375488341,-0.03249031545481773,0.07934737135685399,2.0291216533583842,0.5168269230769231,23.526524764717095,20,44.61538461538462,0,25.39164425837889,IGNORE,Price below MA20 | Bullish MA alignment | Strong volume breakout | Below 52-week high | RSI not overbought
RBLX,2026-07-02,54.400001525878906,46.849250411987306,49.231583468119304,4.056571415492467,78.07430092653824,1.7862253339645804,0.5778275547421097,1.2083977792224707,0.5,46.28685869489397,8.113142830984934,61,3352,3.3525849759552897,0.22633004457588934,-0.09491719590395253,0.7160689907617651,0.36363635900012503,32.74889681079842,45,12.307692307692308,0,25.385766229097356,IGNORE,Price above MA20 | Bearish MA alignment | Weak volume | Below 52-week high | RSI overbought
META,2026-07-02,607.9000244140625,580.9905059814453,613.5914998372396,24.524283272879465,64.73969477695914,-7.155460512234299,-11.553425612659955,4.397965100425656,0.8,558.8514578683036,49.04856654575893,16,9915,9.915070995551867,-0.025285742344866913,0.003135353818584985,1.1017020985019401,0.7683751572456593,28.58101466260422,53,26.153846153846157,0,25.237479494592186,IGNORE,Price above MA20 | Bearish MA alignment | Above-average volume | Below 52-week high | Healthy RSI
UBER,2026-07-02,72.79000091552734,71.87350006103516,73.59641660054525,3.3503576006208147,60.77413964476584,0.20131983952875032,-0.11942927082015722,0.3207491103489075,0.8,66.08928571428571,6.700715201241629,119,8690,8.690415721836917,0.0019270390462218234,-0.029466654459635366,0.6066642680693078,0.7269549876377596,29.312723274861618,45,21.53846153846154,0,24.826598600095437,IGNORE,Price above MA20 | Bearish MA alignment | Weak volume | Below 52-week high | Healthy RSI
GRMN,2026-07-02,238.57000732421875,236.7495002746582,243.4760004679362,7.530000959123882,57.64047524457472,-0.6461980034624162,-0.9712082218388769,0.3250102183764607,1.0,223.510005405971,15.060001918247764,66,15841,15.841299929394461,-0.004215687866753415,-0.046559003435575286,0.5659872739226852,0.8904523565521836,30.577032936565,50,16.923076923076923,0,24.788538440210885,IGNORE,Price above MA20 | Bearish MA alignment | Weak volume | Below 52-week high | RSI not overbought
SHOP,2026-07-02,119.0500030517578,111.9425006866455,113.94928359985352,6.13464300973074,66.07568302662658,1.2779186769777766,0.23965894655209546,1.038259730425681,0.8,106.78071703229632,12.26928601946148,65,7762,7.762473080368085,0.027400242086367266,-0.046302961583863045,0.7744410175565627,0.6613889058430988,29.632232024632454,45,18.461538461538463,0,24.43487010955041,IGNORE,Price above MA20 | Bearish MA alignment | Weak volume | Below 52-week high | Healthy RSI
