Price,Close,High,Low,Open,Volume
Ticker,ETSY,ETSY,ETSY,ETSY,ETSY
2024-01-02,81.08000183105469,82.83999633789062,79.69999694824219,80.27999877929688,3799200
2024-01-03,79.12999725341797,80.06600189208984,76.58000183105469,80.0,6421700
2024-01-04,76.29000091552734,77.74500274658203,75.22000122070312,77.44000244140625,5823200
2024-01-05,75.63999938964844,76.97200012207031,75.29000091552734,76.0,3919900
2024-01-08,77.76000213623047,78.12999725341797,75.25,76.0,3947200
2024-01-09,76.80999755859375,78.19000244140625,76.29000091552734,77.0,3012900
2024-01-10,74.72000122070312,76.08999633789062,74.22000122070312,75.47000122070312,3459400
2024-01-11,73.04000091552734,74.72000122070312,71.22000122070312,74.62000274658203,4081100
2024-01-12,70.33999633789062,73.36000061035156,69.98999786376953,73.30000305175781,3732800
2024-01-16,67.86000061035156,70.13999938964844,67.47000122070312,69.66000366210938,8600300
2024-01-17,68.31999969482422,68.37000274658203,65.8759994506836,66.72200012207031,4742400
2024-01-18,69.22000122070312,70.61499786376953,68.06999969482422,69.08999633789062,4389000
2024-01-19,70.66000366210938,71.83999633789062,69.17500305175781,71.0,3595200
2024-01-22,70.81999969482422,73.3499984741211,69.90499877929688,71.0,3106500
2024-01-23,70.22000122070312,72.2300033569336,70.18000030517578,71.94000244140625,1888800
2024-01-24,68.31999969482422,71.0,68.1500015258789,70.95999908447266,2786100
2024-01-25,69.55999755859375,69.58000183105469,66.94499969482422,68.83999633789062,2599600
2024-01-26,69.52999877929688,70.44000244140625,68.87999725341797,69.91000366210938,3459800
2024-01-29,70.81999969482422,71.79000091552734,68.33999633789062,69.62000274658203,3054700
2024-01-30,69.72000122070312,71.37999725341797,69.33000183105469,70.33999633789062,1850900
2024-01-31,66.55999755859375,69.37000274658203,66.33000183105469,69.30000305175781,2815700
2024-02-01,72.62000274658203,76.0,71.37999725341797,73.0,13694200
2024-02-02,75.69999694824219,76.66999816894531,70.87999725341797,72.22000122070312,7350800
2024-02-05,74.81999969482422,76.13500213623047,72.86499786376953,74.83000183105469,3190300
2024-02-06,74.8499984741211,75.16999816894531,73.2699966430664,74.61000061035156,2295100
2024-02-07,73.26000213623047,74.7770004272461,72.64199829101562,74.5999984741211,2418900
2024-02-08,74.48999786376953,74.68499755859375,72.93000030517578,73.0999984741211,2099800
2024-02-09,78.08999633789062,78.77999877929688,73.55999755859375,73.72000122070312,4244000
2024-02-12,78.8499984741211,80.30000305175781,77.30999755859375,78.20999908447266,3548100
2024-02-13,74.38999938964844,75.9000015258789,73.0199966430664,74.55999755859375,4247400
2024-02-14,76.19000244140625,76.3499984741211,74.22000122070312,75.37999725341797,2605200
2024-02-15,77.76000213623047,78.06999969482422,76.41999816894531,77.4800033569336,2210300
2024-02-16,76.56999969482422,77.58000183105469,75.5,76.62000274658203,2381500
2024-02-20,75.87000274658203,76.7699966430664,74.75,75.2699966430664,5065800
2024-02-21,77.12999725341797,78.6500015258789,74.04000091552734,74.5,6316800
2024-02-22,70.62000274658203,73.48999786376953,69.88999938964844,73.47000122070312,10556500
2024-02-23,73.9800033569336,74.81999969482422,69.45999908447266,70.5,7996100
2024-02-26,71.95999908447266,74.45999908447266,71.91000366210938,73.9800033569336,4260200
