Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
2024-01-02,254.04286193847656,255.24011387003222,252.86525623517966,254.76905361960223,5471000
2024-01-03,253.1695098876953,254.03307554888107,252.0703691444604,253.72885845207773,4148300
2024-01-04,254.76904296875,256.17240054724186,253.18907898294324,253.2577808819394,3843000
2024-01-05,254.84756469726562,256.5845487376003,253.92509047511714,255.91723588071073,3748400
2024-01-08,257.64447021484375,257.72296529127,255.1027690926697,256.0742991496201,4659000
2024-01-09,258.419677734375,258.70427849593074,256.27054217192097,257.1144913943392,7055800
2024-01-10,259.62677001953125,260.4216636232584,257.95845779403106,260.02912837858764,4355800
2024-01-11,259.10662841796875,261.22635446746,257.5070182545668,260.509956004217,5599000
2024-01-12,259.2440185546875,260.5982604510475,258.7925746407193,260.18610898865984,4656100
2024-01-16,260.2940979003906,260.706279397538,257.45800289215384,258.60616929756236,6196400
2024-01-17,261.65814208984375,262.1193791747067,259.4599210633559,259.48936045394225,5118700
2024-01-18,263.1400451660156,263.7680956019816,261.45211656835806,262.88488376625264,6694300
2024-01-19,265.84857177734375,266.0939100735481,262.07035602609204,263.17928991669936,7226500
2024-01-22,266.1429748535156,267.2715249379459,265.3186118881459,267.16356052284175,5984300
2024-01-23,266.20184326171875,266.80045425892723,264.87701062796293,266.48641408898885,5883000
2024-01-24,266.58447265625,267.7719011164674,266.02509439248695,267.4873303775084,5021700
2024-01-25,267.526611328125,267.6934545057269,265.7503648977593,266.8789447406509,6894900
2024-01-26,262.9437561035156,265.81911354363575,260.6473934075871,260.98104987295926,8586500
2024-01-29,268.5570373535156,269.9407485319355,261.73662274080647,261.99178407751924,6574500
2024-01-30,271.98199462890625,273.4442310535119,269.0771979564684,269.46973319082184,6549000
2024-01-31,268.16455078125,274.76903780705686,268.08602576410175,271.9525592743763,6139300
2024-02-01,271.8838195800781,272.02122336672903,268.2626248418237,268.29209418054745,7065000
2024-02-02,272.0113830566406,273.30677604095905,270.5393537422369,272.4333576057932,4848700
2024-02-05,270.4412536621094,272.8161411618009,269.99966276962715,272.2273233566402,4899100
2024-02-06,271.59930419921875,271.7170617840773,268.92019934960246,269.6758304847922,4400000
2024-02-07,274.18023681640625,274.3274337808749,271.89366749042836,274.17041370260245,4785900
2024-02-08,271.14215087890625,274.9569049364997,270.6505594798217,274.8389278014167,5833400
2024-02-09,271.78131103515625,272.5186983978779,269.48066606398885,270.37536633128207,4618300
2024-02-12,270.44415283203125,272.01725162022933,269.62809414616254,271.7812672991632,3676200
2024-02-13,271.1716613769531,273.32483423403767,268.1729656649782,269.1463070919705,5493800
2024-02-14,272.8923034667969,272.97097491857755,270.0902255833705,271.8206374701341,4218400
2024-02-15,276.2547607421875,276.39239075523545,272.8922617946741,272.98074466113985,4834800
2024-02-16,273.87542724609375,276.39237307914124,273.1970286422122,276.2350602140306,6630700
2024-02-20,270.5227966308594,272.1843783023247,268.74323780001305,269.9525636923965,6157200
2024-02-21,272.1057434082031,272.31220344208515,268.93005143812485,270.0115587657339,4770100
2024-02-22,278.9781494140625,279.282933714395,274.28837775676,274.4849963352281,5100200
2024-02-23,278.8306579589844,281.1411436217094,278.7323336746295,279.93181793329785,5107700
2024-02-26,279.37139892578125,280.5512303394974,277.9064660906437,278.2800803717991,3856900
2024-02-27,278.407958984375,279.39114203972144,276.80536580346177,279.39114203972144,4145200
2024-02-28,280.8265075683594,281.3180989676656,277.3361906306706,277.3558734894319,4358800
2024-02-29,277.8868713378906,280.8560733439404,277.4345855322621,280.69876045559556,6633700
2024-03-01,278.3980712890625,280.11864134999956,277.3657112498838,278.4374070059621,3955700
2024-03-04,275.81231689453125,278.2407800263848,273.4526837715052,278.05397286206045,5920300
2024-03-05,274.681640625,276.26455067589967,273.01021771015775,275.55665779488373,6227900
2024-03-06,275.7139892578125,277.257593700383,274.61282914736006,275.2912277876143,4535200
2024-03-07,273.58050537109375,276.44157144085415,271.51581511407085,276.1564399756878,5668500
2024-03-08,275.33056640625,276.9331594427294,274.1408934133569,274.30804771962187,3928800
2024-03-11,275.8418273925781,276.04828742682975,273.31503981454233,274.7505086357406,4614000
2024-03-12,279.14532470703125,279.69590477513407,275.57636569118955,276.5792015285847,7988700
2024-03-13,280.34478759765625,281.28863478410346,279.04697896356566,279.8728490022521,5783800
2024-03-14,281.5934143066406,284.17919010051975,279.76467853429045,284.10051866710654,5484500
2024-03-15,278.2801208496094,280.826561183658,277.88685365595353,278.781523769666,9845000
2024-03-18,280.25628662109375,281.41646530013253,278.4865693208878,279.09613794641734,4095600
2024-03-19,282.5176696777344,283.2157212772444,280.4529791676513,281.8392709386447,6595200
2024-03-20,284.4151306152344,284.9952048900262,281.8981849464202,282.8027263606936,6105000
2024-03-21,285.4868469238281,286.06692130146143,283.0583836795044,285.0935797191708,5057600
2024-03-22,278.4964599609375,285.60485471033974,278.1326870075128,285.12310458330353,8744100
2024-03-25,276.4808654785156,278.73236280681857,275.3305582439779,278.25061276879524,8519200
2024-03-26,275.8811950683594,279.35183035217693,273.72802159153883,279.35183035217693,8752400
2024-03-27,274.3277282714844,276.5202373102181,272.32205642000446,275.53705424422617,5190700
2024-03-28,274.3866271972656,275.09451997364533,272.45959741881506,273.8065529783978,5844400
2024-04-01,273.6001281738281,276.1662510697067,272.13519529726136,275.6451353438298,5084000
2024-04-02,273.75750732421875,274.63252468913004,272.32206838601894,273.3249043558242,6912300
2024-04-03,272.3023376464844,275.76316078517993,271.90907047282224,275.76316078517993,4536600
2024-04-04,269.39208984375,274.3866453148479,268.95948700715593,273.67875249172647,4018600
2024-04-05,272.4793395996094,273.28552682249693,270.4048079543056,271.456820921252,4392100
2024-04-08,273.0888977050781,273.3051991478462,270.52277467931276,271.6042818931533,5542400
2024-04-09,272.0663757324219,273.3248486555536,268.72355984326214,272.96107577998316,7313900
2024-04-10,269.8640441894531,272.16468849816795,269.5100827549955,270.7882384849659,5276000
2024-04-11,271.04388427734375,271.8304486858775,267.6027437514646,269.3921440259692,8102300
2024-04-12,271.3191223144531,272.34164084737483,269.451080959332,270.9160137581632,9038400
2024-04-15,266.7178649902344,273.23637263980584,265.79367063242825,273.21671978270683,10267500
2024-04-16,266.7867126464844,269.5199601821668,265.62656390929027,265.99033681804065,8237100
2024-04-17,268.1041564941406,269.39212373647337,266.93416640311136,268.7038836813872,5940900
2024-04-18,266.8063659667969,268.55643050699945,265.32175003508047,267.98619756879674,8231800
2024-04-19,265.2430419921875,267.4257089047461,263.7781092911254,266.90462324565743,7905400
2024-04-22,267.75018310546875,269.1561574408196,264.8301287233719,266.3934159215718,6463700
2024-04-23,269.500244140625,270.2671555892358,268.12379411304204,269.40194985636646,6438000
2024-04-24,270.3949890136719,278.2408004789247,269.87390320234886,277.81803897253087,8807200
2024-04-25,270.5326232910156,271.5747948144634,265.9411457267085,268.37945023678463,8064600
2024-04-26,269.90338134765625,272.11554305658734,269.22498268990165,270.3851614116795,6840600
2024-04-29,267.26849365234375,269.85427003844217,266.53110631810426,267.74043234782926,4128600
2024-04-30,264.0927734375,267.5044196762189,264.0632791474278,265.98049801521427,6376400
2024-05-01,262.8244934082031,266.35411686694795,262.22473616076525,263.6405221169213,6119900
2024-05-02,263.10955810546875,264.93829387837286,262.16571093474823,264.82031673257785,5061700
2024-05-03,263.9748229980469,264.9187003846301,262.0182982150245,264.47625598439623,3862000
2024-05-06,268.08453369140625,268.19266942410326,265.03666025547466,265.1153016970393,3958700
2024-05-07,271.8107604980469,273.2068935431158,268.24180145042567,269.11684871195865,6377100
2024-05-08,272.5284729003906,273.8655872543132,270.29665849890466,273.12820007268675,9029700
2024-05-09,273.85577392578125,274.1015696512826,271.75174811339656,272.1450152733265,8948800
2024-05-10,276.0187683105469,276.3038997636827,274.5439939040928,274.848778214411,8986400
2024-05-13,274.6914978027344,277.4050623318907,274.4063663470507,276.726663698511,10528400
2024-05-14,273.0691833496094,275.28134466645156,269.6575378074606,274.74060612407783,18526100
2024-05-15,276.7659606933594,276.9921035409655,272.410468051167,272.489109473958,21288400
2024-05-16,275.64312744140625,278.1450424936234,275.07183915257895,277.5146263929506,10341500
2024-05-17,275.8992614746094,276.6971112544829,273.9292560803743,275.84999330381544,6177800
2024-05-20,274.36260986328125,276.066644981605,274.00799332555073,275.03240436134945,5460900
2024-05-21,271.81146240234375,274.2542494584083,270.75750247224266,273.83070558141543,6578200
2024-05-22,271.447021484375,273.90952814950606,270.9939286747617,271.3977833750307,4202500
2024-05-23,270.11724853515625,273.2790981684201,268.9352335018416,271.1120806273069,6115900
2024-05-24,270.373291015625,271.11204279338045,269.25040394457784,270.88551148652965,4339700
2024-05-28,266.9159851074219,270.3437745284573,266.17723324117935,270.11724319447274,6212100
2024-05-29,264.8277282714844,267.0735625792349,264.2367508851157,264.9656430348953,5469700
2024-05-30,267.2311706542969,267.56609796255077,264.2860227496583,264.6701881597718,4901900
2024-05-31,268.373779296875,268.669298090037,264.97553862469834,267.3690875438638,8910000
2024-06-03,266.3249816894531,269.03373857391074,264.03976866710053,268.9943300570037,4838800
2024-06-04,268.3344421386719,268.8958708182959,265.2710681861203,265.58627625671716,4188500
2024-06-05,270.3832092285156,270.8067531251367,267.94039199935213,269.42775551992077,5368700
2024-06-06,272.8851013183594,272.9934371647316,269.9694722720157,270.67867527519513,4862400
2024-06-07,274.4906921386719,276.1257700279983,272.7078097491833,273.5450679844925,4515600
2024-06-10,270.91510009765625,274.38229812832316,269.27999231583914,273.9686139056305,5213800
2024-06-11,270.5506591796875,270.73778200600526,268.13739094796995,270.42260404071345,6244600
2024-06-12,266.2658996582031,273.4367171040431,265.8521853559906,272.61914814439945,7536600
2024-06-13,267.1228332519531,267.78276810051005,265.2808833667306,266.2658858773216,7361200
2024-06-14,266.6007995605469,267.47743621787697,265.23163155766406,266.0492005253993,8537300
2024-06-17,267.1031188964844,267.7531940396167,264.965650423225,264.965650423225,9258200
2024-06-18,269.516357421875,269.7921568971522,267.23114459249933,267.23114459249933,6707500
2024-06-20,272.66839599609375,273.87010023408544,269.00418553761835,269.0928321543689,10164400
2024-06-21,271.0923767089844,273.37758961762165,270.46196070940607,273.01314351906706,14594700
2024-06-24,272.1561584472656,276.1848448247858,271.141607150257,271.19087530752046,24149600
2024-06-25,269.4277648925781,273.76177039969366,269.4277648925781,272.69798079863307,18325800
2024-06-26,269.4966735839844,270.3437612536,267.6744130580877,268.8170194956235,12172000
2024-06-27,262.5918273925781,266.53183761051224,262.5031807698617,264.48304552353915,10529100
2024-06-28,258.5335693359375,264.57163858205917,257.33186526036445,263.1926412969474,13957300
2024-07-01,259.2919921875,261.7840467690693,257.3810853475743,259.83376148081413,7955800
2024-07-02,264.2072448730469,264.2072448730469,258.46466317159474,259.29206170661115,8697800
2024-07-03,264.9557800292969,265.70439145571316,264.1283816389938,265.0345970530707,5017800
2024-07-05,266.3052978515625,266.49245075692096,264.2170970758732,264.96570869730704,7986400
2024-07-08,262.4046325683594,267.36905306637755,261.98108875199085,266.19689780906924,8561100
2024-07-09,261.4590759277344,263.5374168528644,259.9618828924733,262.9956774812605,6431300
2024-07-10,259.0556945800781,259.528506669315,254.63304234120443,255.23387952345803,9635500
2024-07-11,258.6124267578125,259.67624642465876,256.8492937049953,258.1987424895125,8803600
2024-07-12,261.7545471191406,263.3896548287794,259.70575520507043,260.37554967121935,6627800
2024-07-15,264.4239196777344,265.20204996997074,261.2718998143595,261.6856140696345,6845200
2024-07-16,265.2119140625,266.1575080134189,263.36010461619526,264.49285144051026,7869900
2024-07-17,268.6102294921875,268.81707162792276,264.21709611489274,264.4141086650466,5324700
2024-07-18,265.11346435546875,269.51642752161155,264.53231638354873,268.20638718828275,5550800
2024-07-19,261.478759765625,266.8864440250859,260.34601288296847,266.2658876297468,6839900
2024-07-22,263.69500732421875,264.37466144490134,261.04534822993793,263.222225368885,5313600
2024-07-23,260.81884765625,263.68520883806957,259.90277238997186,263.517745169212,8109200
2024-07-24,250.3581085205078,253.34268021988498,249.33371243180352,252.22962247460447,13065900
2024-07-25,249.93455505371094,254.34736231533594,248.91014397426014,251.55980326617805,8573300
2024-07-26,255.56869506835938,257.2826195561952,251.75674087660195,251.75674087660195,7062200
2024-07-29,257.6766662597656,258.7700046325278,254.70193939930846,256.41586423159106,6068100
2024-07-30,259.1541442871094,260.33612916235137,257.09549282399945,259.28219941206885,5941800
2024-07-31,261.6856689453125,262.3652931231069,260.286951946907,260.57261113402626,7642500
2024-08-01,261.94171142578125,262.99567133050584,260.21795702567493,262.3357064195416,7269700
2024-08-02,262.58197021484375,263.94127856238464,258.9374787649499,259.8732131645651,7017900
2024-08-05,252.59405517578125,258.97688249225746,250.69299244737195,257.52892754795977,9631300
2024-08-06,254.3867645263672,256.5833009429697,251.93410280133386,252.65315044411548,21586800
2024-08-07,252.6728515625,258.1002254095474,252.46600943700966,255.76577409933373,12908600
2024-08-08,255.9331512451172,256.5438779616588,254.05182318086207,254.25866526072244,8223700
2024-08-09,256.3773498535156,258.1144102109531,255.63711654137634,255.79503659571986,7228100
2024-08-12,256.5056457519531,258.1933691645224,255.86408615871832,257.10768768385816,26769400
2024-08-13,256.7425231933594,258.2723266355458,255.89370667821356,256.7425231933594,12005700
2024-08-14,257.7393798828125,258.09467740932723,255.3706092253671,257.4728766177563,8552300
2024-08-15,263.3256530761719,263.9079964575717,259.4172295986803,259.4172295986803,7397800
2024-08-16,263.89813232421875,264.94432639584994,261.93405611580835,263.3750352884031,5111100
2024-08-19,262.9999694824219,264.8160049779604,261.7761266772086,263.9376104187846,6555900
2024-08-20,264.5495300292969,264.5495300292969,262.31895062958944,263.5230647143645,6803600
2024-08-21,264.7074279785156,265.7634712133827,263.9079784608224,265.0627254885265,6639700
2024-08-22,264.4508361816406,265.99051915190427,263.09868140443734,265.4378139892544,4425200
2024-08-23,263.95733642578125,265.7042762301738,261.8550689627667,265.20093805070167,3697400
2024-08-26,264.7172546386719,266.8491298769545,264.18430841922583,264.2336452513414,4612200
2024-08-27,267.1946105957031,267.4216263154415,264.40147689018454,265.02324755524467,6594100
2024-08-28,265.6845397949219,268.43821611855435,264.18434447589755,267.6288871442699,5455100
2024-08-29,270.7477722167969,272.3960083661585,266.9281727399348,267.45126979789984,5565100
2024-08-30,272.7710266113281,273.38294797615475,270.6885180877942,271.41887195933964,6296100
2024-09-03,274.9128112792969,278.41657050322476,272.7710561502987,272.7710561502987,7278300
2024-09-04,276.83740234375,277.9823002428132,275.0707337117315,275.0805830083297,6107500
2024-09-05,274.9917297363281,277.83423041199063,273.79749511918175,277.34074154802613,6447400
2024-09-06,275.73193359375,276.63008684469435,273.81719459638146,274.1527633736299,7187700
2024-09-09,281.8907470703125,283.2330526935127,277.9823229713092,278.4165956623291,10933900
2024-09-10,281.6242370605469,282.67043110118715,279.8772972274412,282.2065503382488,5314400
2024-09-11,280.26220703125,281.4564718531187,274.67590908124924,281.30840108731024,6281800
2024-09-12,281.6538391113281,282.2756399205903,277.80463186371793,280.3016843966701,4160800
2024-09-13,283.6080627441406,284.979946155398,281.83148472042456,282.7592462158809,4987600
2024-09-16,286.69732666015625,287.11184047532686,283.99298696424756,284.2989476774072,4458900
2024-09-17,287.7632751464844,289.2536214192857,286.3025370059822,287.11186611572697,5135700
2024-09-18,284.7233581542969,288.21723777629086,284.37790991049394,288.0395890063938,5890000
2024-09-19,281.5255432128906,287.684305279913,279.18641060308414,287.2993694731486,10382100
2024-09-20,281.0616455078125,283.2626167530226,279.5614501578176,281.7821501149406,27810900
2024-09-23,284.8713684082031,285.11811282457444,280.91357833115393,281.1899308726831,6505600
2024-09-24,269.227783203125,277.3407413249829,269.15868753338475,276.53141235989125,13690200
2024-09-25,266.1187744140625,270.67860609495887,264.7370118016948,270.61938984872637,11671300
2024-09-26,268.1519775390625,269.68178094776766,266.4839827927094,266.97747164973293,9552500
2024-09-27,271.5866394042969,274.3600440502692,269.2277484829696,269.6028047901401,6509600
2024-09-30,271.36956787109375,272.0999218307799,269.64235665927237,271.4189047147908,5969900
2024-10-01,273.98504638671875,275.4260255572834,270.78721779702204,273.36324554649514,5781600
2024-10-02,273.392822265625,274.02450244984044,271.7840437991309,272.96842908445035,4741600
2024-10-03,273.254638671875,274.0738470514779,272.24793223495067,273.0671406145536,3036700
2024-10-04,274.3106994628906,274.8140677183084,271.51756588045515,273.73826566117833,4259300
2024-10-07,270.2246398925781,274.0047513282885,269.6817840714627,273.98502261704004,4339300
2024-10-08,271.3793640136719,272.5045329832446,270.4417533258619,271.13261960316913,4370900
2024-10-09,273.3237609863281,273.87646615697105,270.8464671351092,271.41890101892767,4115800
2024-10-10,273.8567199707031,274.0541275705543,271.76433194103254,273.17570290743873,4063900
2024-10-11,274.22186279296875,275.169352889955,271.78402682705405,272.44531509609857,4746300
2024-10-14,277.0249328613281,277.7059499804411,274.3699600625075,275.44576229352737,3996600
2024-10-15,275.6530456542969,278.9594273977957,275.1990141674877,277.34076930431524,5807000
2024-10-16,283.7757873535156,283.85476242843146,274.7252196720313,274.9916927794989,9442700
2024-10-17,286.60845947265625,287.1414057268635,283.8646326402122,284.812152888028,8815800
2024-10-18,286.83544921875,287.2499930982016,284.3285174719913,286.14458291322194,5350900
2024-10-21,283.11456298828125,286.6578093634082,282.6013153006306,285.82875169893725,6313100
2024-10-22,281.08135986328125,282.79869125326155,279.8377584456177,281.33795355823077,5736500
2024-10-23,280.0648193359375,282.334856140083,279.8378036074546,282.31512742810787,5249300
2024-10-24,279.5318908691406,279.9266760175711,278.06130339016227,278.7127124391518,4679900
2024-10-25,278.061279296875,281.37751040055946,277.1236382954427,280.30170816322703,4464600
2024-10-28,280.4891662597656,280.9333182273667,277.8638022320961,278.3671704460219,4306200
2024-10-29,278.2093200683594,281.9795826691738,277.68622301475125,280.5681814579673,7534800
2024-10-30,286.3814392089844,291.92824879574545,284.57525323796136,288.53304326218216,9606800
2024-10-31,286.07550048828125,292.48097630462405,285.84848476757736,288.2863209605735,7950200
2024-11-01,286.9538879394531,288.85877779895037,283.4501291393349,284.73318810609584,5470700
2024-11-04,288.0494689941406,289.332528050616,286.97366683628974,287.75335759022,4281600
2024-11-05,289.4707336425781,290.9413209578591,287.7829798816316,287.9112918176282,3753700
2024-11-06,303.3969421386719,304.97611249927155,298.87659747812677,302.3310194643645,10320500
2024-11-07,301.8177795410156,303.62396566471386,300.4557755666383,303.4956537398405,6237300
2024-11-08,303.86083984375,307.0981257097671,301.70923554381176,302.8936209104743,6240600
2024-11-11,306.8711242675781,308.3713195504664,305.2721950690292,306.0519158971885,4674100
2024-11-12,306.3964538574219,307.08863363211555,304.67582717504365,305.5954844377105,4616400
2024-11-13,306.0306091308594,307.4842260140989,304.40887375530053,306.04047715221793,4046400
2024-11-14,304.8143005371094,307.82042568957394,304.3989685040484,305.85258535360987,4415800
2024-11-15,306.1888122558594,307.25676145547993,303.242016036872,304.1319787327947,5106300
