Date,Open,High,Low,Close,Volume
2024-06-27,79.25,82.36199951171875,79.05000305175781,81.79000091552734,2781100
2024-06-28,82.01000213623047,84.22000122070312,81.80000305175781,82.83000183105469,3732300
2024-07-01,82.6500015258789,84.12999725341797,81.19000244140625,83.94999694824219,1983000
2024-07-02,83.87999725341797,85.18000030517578,83.5,85.05000305175781,2222900
2024-07-03,85.37999725341797,85.61000061035156,84.52999877929688,84.52999877929688,1629100
2024-07-05,84.69000244140625,87.18000030517578,84.55000305175781,86.95999908447266,2077100
2024-07-08,86.26000213623047,86.86499786376953,84.52999877929688,84.87999725341797,2803100
2024-07-09,84.87999725341797,85.20500183105469,81.94000244140625,82.58000183105469,3134200
2024-07-10,82.9000015258789,82.9000015258789,79.9000015258789,82.37000274658203,2700800
2024-07-11,83.86000061035156,84.5,81.87000274658203,82.0199966430664,1917700
2024-07-12,81.69000244140625,82.98999786376953,81.26000213623047,82.20999908447266,1399600
2024-07-15,82.56999969482422,84.66000366210938,81.63500213623047,83.43000030517578,2415100
2024-07-16,83.77999877929688,84.69000244140625,82.72000122070312,83.94999694824219,2009200
2024-07-17,82.30000305175781,82.66000366210938,79.27999877929688,80.58000183105469,3125000
2024-07-18,81.01000213623047,81.20999908447266,77.68000030517578,78.5199966430664,3148800
2024-07-19,78.79000091552734,79.66999816894531,78.19000244140625,78.66000366210938,2336600
2024-07-22,79.37000274658203,79.58999633789062,77.72000122070312,78.66000366210938,1718400
2024-07-23,81.12000274658203,83.41999816894531,79.20999908447266,80.97000122070312,3313600
2024-07-24,79.5,80.25,75.58999633789062,76.0,3020700
2024-07-25,75.81999969482422,79.58999633789062,74.78500366210938,78.04000091552734,2449100
2024-07-26,79.08999633789062,79.2249984741211,77.22000122070312,78.05999755859375,1931600
2024-07-29,78.61000061035156,78.97000122070312,77.16000366210938,77.37000274658203,1841200
2024-07-30,77.2300033569336,78.5,75.55000305175781,76.02999877929688,2103400
2024-07-31,77.80500030517578,78.33999633789062,76.5199966430664,77.5,2308700
2024-08-01,77.16999816894531,78.80000305175781,73.9000015258789,74.4000015258789,5095900
2024-08-02,79.5,80.7300033569336,75.30999755859375,79.45999908447266,10348600
2024-08-05,69.26000213623047,80.1500015258789,69.26000213623047,77.69999694824219,5549500
2024-08-06,78.66999816894531,78.66999816894531,76.18000030517578,76.23999786376953,2462100
2024-08-07,78.75,79.9800033569336,76.18000030517578,76.37000274658203,2442800
2024-08-08,77.44999694824219,77.47000122070312,75.12999725341797,76.81999969482422,1762400
2024-08-09,77.51000213623047,78.9000015258789,76.87000274658203,77.70999908447266,1914700
2024-08-12,78.0,79.0,76.5,76.62999725341797,1429600
2024-08-13,77.13999938964844,81.7699966430664,77.13999938964844,81.75,2143300
2024-08-14,82.30000305175781,83.36000061035156,80.69999694824219,81.45999908447266,1518500
2024-08-15,82.36000061035156,83.44999694824219,81.25,82.16000366210938,1654900
2024-08-16,81.27999877929688,82.83999633789062,80.80000305175781,82.37999725341797,1547300
2024-08-19,82.55000305175781,84.30999755859375,81.80999755859375,84.06999969482422,2054600
2024-08-20,84.30000305175781,84.91999816894531,82.2300033569336,82.33000183105469,1189600
2024-08-21,82.33000183105469,82.51499938964844,81.08999633789062,82.37000274658203,1419900
2024-08-22,82.12000274658203,82.55000305175781,80.61000061035156,80.62999725341797,1567800
2024-08-23,81.18000030517578,82.69999694824219,80.67500305175781,82.38999938964844,1333300
2024-08-26,83.0,84.18000030517578,81.52999877929688,81.63999938964844,1254700
2024-08-27,80.6500015258789,82.69999694824219,80.20999908447266,81.26000213623047,1378600
2024-08-28,80.55000305175781,81.0999984741211,79.11000061035156,79.8499984741211,1105600
2024-08-29,80.44000244140625,82.58999633789062,80.33000183105469,81.27999877929688,1454500
2024-08-30,82.0999984741211,83.69000244140625,81.66000366210938,82.13999938964844,2420800
2024-09-03,81.5999984741211,81.76000213623047,77.19000244140625,78.11000061035156,2240200
2024-09-04,77.0,79.63999938964844,76.5,78.02999877929688,1690400
2024-09-05,77.2699966430664,79.37999725341797,77.1500015258789,78.4000015258789,1235900
2024-09-06,78.63999938964844,79.20999908447266,75.70999908447266,76.05000305175781,1927600
