Date,Open,High,Low,Close,Volume
2024-07-03,313.82000732421875,319.25,312.95001220703125,318.4200134277344,1123000
2024-07-05,319.67999267578125,320.3299865722656,314.489990234375,317.3699951171875,1557700
2024-07-08,320.1700134277344,322.8800048828125,318.2200012207031,318.9599914550781,1139800
2024-07-09,320.19000244140625,321.1400146484375,318.1199951171875,318.7099914550781,980900
2024-07-10,318.75,327.2200012207031,318.6099853515625,327.07000732421875,2083100
2024-07-11,329.17999267578125,331.1300048828125,325.70001220703125,328.82000732421875,2061000
2024-07-12,330.75,333.7099914550781,326.2099914550781,330.4800109863281,1644800
2024-07-15,329.3399963378906,330.9599914550781,325.8399963378906,327.0299987792969,1416000
2024-07-16,330.54998779296875,335.1199951171875,328.760009765625,332.4599914550781,1671200
2024-07-17,326.9700012207031,327.6199951171875,311.1099853515625,311.5,3312800
2024-07-18,313.3900146484375,319.2300109863281,305.6600036621094,309.07000732421875,4377000
2024-07-19,312.2300109863281,316.30999755859375,310.70001220703125,311.8900146484375,2287600
2024-07-22,316.5,321.5,315.45001220703125,320.32000732421875,2252500
2024-07-23,320.0,325.3299865722656,319.6700134277344,321.94000244140625,1518500
2024-07-24,316.8399963378906,318.0799865722656,299.32000732421875,299.6000061035156,3876300
2024-07-25,298.7300109863281,300.2799987792969,286.8699951171875,292.8800048828125,5569700
2024-07-26,300.8800048828125,301.92999267578125,296.4200134277344,297.7900085449219,3090000
2024-07-29,298.6000061035156,300.3900146484375,294.55999755859375,296.6099853515625,2522600
2024-07-30,297.55999755859375,302.5199890136719,285.4800109863281,287.239990234375,4777200
2024-07-31,306.19000244140625,310.8699951171875,301.3699951171875,304.7900085449219,5108300
2024-08-01,290.0400085449219,304.2900085449219,288.0,297.8800048828125,5433400
2024-08-02,290.0,290.6400146484375,276.010009765625,280.260009765625,4528000
2024-08-05,255.64999389648438,277.0199890136719,255.64999389648438,272.5199890136719,4621200
2024-08-06,274.6499938964844,282.0299987792969,274.6499938964844,277.6499938964844,3305000
2024-08-07,285.0,288.1000061035156,276.79998779296875,277.67999267578125,2857000
2024-08-08,282.04998779296875,288.05999755859375,278.1099853515625,287.4800109863281,3888100
2024-08-09,286.8599853515625,292.1700134277344,285.70001220703125,291.6400146484375,2190400
2024-08-12,291.1199951171875,293.45001220703125,285.5299987792969,288.42999267578125,1840400
