Price,Close,High,Low,Open,Volume
Ticker,AVGO,AVGO,AVGO,AVGO,AVGO
2024-01-02,105.74687957763672,107.3661352751028,104.93919551067518,106.4035433224118,28831000
2024-01-03,103.13578796386719,104.73556110189391,102.81719361172073,104.26790137241268,34735000
2024-01-04,102.2033920288086,104.19969651217397,102.04360798624765,103.07537315314715,25658000
2024-01-05,102.2297134399414,102.83181750372839,101.47269405562675,102.45574961776046,22475000
2024-01-08,104.720947265625,105.02784919489633,102.49470410013471,102.93313648955078,33110000
2024-01-09,105.46530151367188,106.05572053370118,103.73302415068878,103.82167991868435,23225000
2024-01-10,105.27825164794922,105.5111040801015,103.52746538543812,105.25682173152532,17643000
2024-01-11,107.16931915283203,107.29792092648093,104.68781260889122,105.6435881859863,25757000
2024-01-12,107.91951751708984,108.69992165326497,107.1722431491279,108.35015247146762,26882000
2024-01-16,108.62881469726562,109.72780588572951,107.0378051336568,108.37355117567915,26145000
2024-01-17,107.5288314819336,108.44855609297028,106.21745160180305,107.7840949777763,18314000
2024-01-18,111.44935607910156,111.7065670791001,109.30301230946947,109.59724064264701,32228000
2024-01-19,118.00532531738281,118.57040460153956,112.62727144391988,112.75490691817377,53077000
2024-01-22,118.91140747070312,119.9665575964224,117.7149819521411,118.49733365013604,31222000
2024-01-23,119.47746276855469,119.54274112926126,117.25706935455541,118.96011949517543,16952000
2024-01-24,122.16259002685547,125.15169511774744,119.93537302064838,121.0353453192274,34805000
2024-01-25,119.83697509765625,124.805831231192,119.72005829965786,124.805831231192,36356000
2024-01-26,117.38957214355469,118.98058164408975,116.93653348722898,118.83346375529933,25818000
2024-01-29,118.64543151855469,119.22025574527902,117.40029617718768,118.36678314805845,21526000
2024-01-30,117.70914459228516,119.64212595002952,117.33209552280317,118.5480035107327,20683000
2024-01-31,114.96554565429688,116.64326331235263,114.41117765815234,115.88624400648848,27400000
2024-02-01,116.91509246826172,117.21517073139772,114.8788418018393,115.68164964562123,19411000
2024-02-02,119.2855224609375,120.29391028206285,117.41587213302806,117.76661507661954,26689000
2024-02-05,121.11328125,121.56632732335085,119.07215441349987,119.54078790609987,22045000
2024-02-06,119.12088012695312,123.93968987840461,118.0774223797239,123.10765463829503,25354000
2024-02-07,122.47339630126953,122.7120912225401,119.51546582369735,120.22669670785065,25768000
2024-02-08,124.19786071777344,126.26431981412406,123.24793503246629,123.44181516588203,29326000
2024-02-09,125.0435562133789,125.26861865399518,121.68715405469116,121.98333735638862,26293000
2024-02-12,123.24696350097656,125.68949791904458,122.66239440974617,125.68365542440796,24778000
2024-02-13,121.94629669189453,122.3574418168338,119.55345317503426,120.33580484456317,31907000
2024-02-14,122.97612762451172,124.02640907887499,120.9398767638485,123.66007867380064,27306000
2024-02-15,123.2537841796875,124.70838691203693,121.2837782879756,124.70351816662486,21873000
