Price,Close,High,Low,Open,Volume
Ticker,DE,DE,DE,DE,DE
2024-01-02,388.4944152832031,393.9888072295897,385.67453011980876,386.7598406488484,1414600
2024-01-03,381.1686096191406,385.2869941767731,381.0814003183848,384.3373325032663,1397600
2024-01-04,380.2383117675781,386.2075202121629,379.9572843321118,382.2926539634088,1332100
2024-01-05,383.6977233886719,384.928412380782,376.0423800755095,378.3389801122086,1100300
2024-01-08,385.6551818847656,386.00401904341743,378.43588510243285,381.34297971451383,1233300
2024-01-09,381.0425720214844,384.56016113878127,377.93198915079404,383.45545102120263,1012400
2024-01-10,381.51739501953125,381.96317081508806,378.5521609064569,380.96506952307277,1003900
2024-01-11,378.1354675292969,383.629889065063,377.86413989620314,382.61238826159087,1190600
2024-01-12,374.5404052734375,383.00973181546857,373.8039318097837,379.8894489464313,1221800
2024-01-16,373.4162292480469,377.29235457134826,372.1080310369348,373.80383586587914,1292900
2024-01-17,366.8850402832031,370.1894415915235,365.79972962161355,369.394858153751,1466300
2024-01-18,369.5789489746094,369.93748590867654,364.5690429586693,367.3598584932939,1125900
2024-01-19,370.8677062988281,372.47630200495934,365.6446127494781,370.7610974649169,1223100
2024-01-22,372.6798400878906,375.1411885040145,369.7727454392784,370.1312823810079,1113600
2024-01-23,375.4609375,377.80600674683365,372.70889158290663,375.18960986232867,955000
2024-01-24,376.3815002441406,380.9940993015049,374.43373761197773,377.86411714508023,1447800
2024-01-25,380.839111328125,382.7674747122103,376.5656785047903,380.96509016532605,1103500
2024-01-26,381.4302062988281,384.43421011535065,380.89725075811316,381.5852549005354,884900
2024-01-29,385.3644714355469,385.85868700428756,380.56778286055254,381.75000257043445,969400
2024-01-30,384.6376037597656,386.4206178816314,382.1956554222627,382.9030589485286,1098300
2024-01-31,381.39141845703125,385.67455085277163,380.58713529504035,385.01561650650257,1342400
2024-02-01,381.48828125,384.8992907651544,377.4571070054943,382.8449193196673,1485600
2024-02-02,380.4417419433594,382.8449209419557,374.656623174896,378.1548124112363,1666900
2024-02-05,374.0753173828125,381.44966422253714,371.2942010505483,379.86043799124246,2164000
2024-02-06,376.8563232421875,381.96313788639145,376.1198794528992,377.1567206244945,1740600
2024-02-07,373.9977722167969,379.69565340279325,373.6779752159126,378.33901502517506,1671500
2024-02-08,373.88140869140625,375.56754360194583,372.3697219250565,373.92987800965125,1142000
2024-02-09,369.4820251464844,373.7263878047899,368.6680422434866,372.27284056961645,1426300
2024-02-12,377.3312072753906,379.38554941795564,372.42788045394366,372.42788045394366,1698100
2024-02-13,367.5245666503906,373.464734481701,363.88102831679714,372.7185908722072,1765200
2024-02-14,372.8639831542969,373.6198266301189,365.4508972236394,371.1391080647289,2409000
2024-02-15,353.3670959472656,360.47978492915706,349.59754851758817,355.7315356120633,4933800
2024-02-16,349.5102844238281,352.72747619420716,347.16524468665085,349.8106818317104,2274300
2024-02-20,346.3125305175781,349.5200228642736,344.0837400131305,348.3668728525917,1973600
2024-02-21,346.22528076171875,347.49470968968797,343.482904993972,345.546946867348,1364300
2024-02-22,345.7310485839844,347.0489467681247,342.2134595969512,343.16312108886865,2197900
2024-02-23,353.3670959472656,354.1423094621993,346.33191648786755,346.89397142281945,1704300
2024-02-26,351.9619445800781,355.0047178728681,350.4211879485844,352.74685777777313,1592500
2024-02-27,349.4908752441406,352.8340158973328,347.1458061974663,351.8843840327846,1559700
2024-02-28,353.5123596191406,354.01624532520503,349.9463309935473,350.2176586156578,1675600
2024-02-29,353.74493408203125,356.4582400012596,351.61308254459567,355.02406274798915,2491200
2024-03-01,356.45831298828125,357.39827491023675,350.14020744472447,353.7062665380971,1967100
2024-03-04,353.13446044921875,358.52227304349697,351.69058345313977,357.18500488655496,1335000
2024-03-05,355.3729248046875,358.24124970113894,352.3107817835122,352.6693186990069,1710000
2024-03-06,355.2760009765625,356.4388209590958,353.076280685096,354.70427597663075,1068700
2024-03-07,363.6968994140625,364.53995206367284,355.8865081102672,356.0415566945912,1844600
2024-03-08,362.5147399902344,365.0051583856149,360.6735858011685,364.49157280278337,1064700
2024-03-11,363.4352722167969,363.7938387323955,359.14246953330576,361.8363760684363,855700
2024-03-12,361.10955810546875,366.13883361567616,361.061118362747,364.50116812578244,1140800
2024-03-13,367.1175842285156,368.7358502488465,361.2258562355599,361.77821127974215,1250700
2024-03-14,368.4548645019531,370.60611565345084,365.27644230782533,368.71649236554924,1436300
2024-03-15,371.51702880859375,372.08875388772,366.2939344375561,366.2939344375561,3448500
2024-03-18,373.3775329589844,375.3931350830904,369.6758254516801,371.1390725114642,1145200
2024-03-19,379.3855895996094,380.18017307509086,373.57139971731146,373.5907697041528,1490600
2024-03-20,381.84686279296875,383.04848200017517,378.49402197748776,378.6684405555918,1763400
2024-03-21,385.3257141113281,386.98274975733773,379.8603620543201,381.68214607332277,1411800
2024-03-22,386.5079040527344,388.31031808645275,385.5195025326279,386.129997131589,1514600
2024-03-25,385.70367431640625,389.1921942419041,384.74434242658174,386.449818055992,1106300
2024-03-26,386.178466796875,387.6029444473077,383.97877568698823,385.9846782182604,1053200
2024-03-27,397.93743896484375,398.2097711571433,386.39242397625975,387.1024466871042,1543800
2024-03-28,399.4936218261719,402.0029961167224,397.3927606812868,397.3927606812868,1426700
2024-04-01,393.0743103027344,400.6412859633566,392.62688413093286,398.9392024821449,1319500
2024-04-02,392.9381408691406,398.48208195716603,391.2263216483084,393.91076002970783,1164500
2024-04-03,394.9125671386719,397.4608246583871,392.24760006568454,393.1618644756257,1077300
2024-04-04,395.9629821777344,402.58654613533787,394.2220152075246,399.42553378393035,1218600
2024-04-05,401.2443542480469,401.83763774399614,394.8931517242456,397.460851113083,994400
2024-04-08,399.5032958984375,403.44239138629985,398.4334089505059,401.69168887657867,1269800
2024-04-09,400.2133483886719,402.5670701677577,398.24863866079414,402.15858673660205,1114500
2024-04-10,400.6899108886719,401.4193752483972,393.3271768275021,395.7490186855372,1407700
2024-04-11,401.53607177734375,402.72266828463506,395.7781832398494,401.4388039294714,1472900
2024-04-12,386.39239501953125,401.19565951597247,385.94499852613535,399.9896212807397,1886000
2024-04-15,383.0174255371094,393.1521305672455,381.8211229286664,391.2749826523201,1353300
2024-04-16,382.2491149902344,384.8751692525642,376.05353488913437,381.51965052592305,1865400
2024-04-17,386.0130615234375,386.7327901375129,381.64601139428527,385.15715199211627,1442200
2024-04-18,389.6312561035156,391.26524923016626,385.85748887150174,387.5693081557923,1562900
2024-04-19,389.3589172363281,391.9460878168002,387.84163369018387,389.99111376689126,1125200
2024-04-22,388.6683654785156,391.8585851233438,381.4418115517596,387.9291950299191,1005500
2024-04-23,386.33404541015625,394.5137760478343,385.857471523472,389.89383507158675,1278300
2024-04-24,383.8149719238281,386.8690103634479,381.62657879242545,386.6647389668236,986600
2024-04-25,383.2702941894531,384.0970263910865,373.6219289864751,375.20727324459597,1316900
2024-04-26,382.5603332519531,385.1086207311241,380.3914112261883,381.86978186524664,998300
2024-04-29,389.98138427734375,391.5667583149658,384.5152691483029,384.5152691483029,847100
2024-04-30,380.69293212890625,387.47208998595005,379.447980584866,386.8885124567467,1016600
2024-05-01,376.889892578125,380.51777242316354,373.26201273308646,378.3099081204976,2017800
2024-05-02,385.1182861328125,387.4623019423761,375.1489394360537,377.9792648405811,1790100
2024-05-03,389.98138427734375,390.35098432071356,384.03869524079033,388.69754949771993,1627000
2024-05-06,390.83734130859375,395.8560605272393,388.2599060646539,393.91082190056983,1042800
2024-05-07,394.4651184082031,395.43773746603415,391.7125898526336,392.6074124459085,942000
2024-05-08,394.3192443847656,395.81705641179707,390.4676514187385,393.15208960439753,640300
2024-05-09,397.8012390136719,399.2504320732138,394.3192754584162,394.3192754584162,995100
2024-05-10,396.7216796875,400.4176209605854,394.56246376762823,399.2602016798172,1426800
2024-05-13,396.81884765625,405.16393595733024,396.40062857688946,397.801202422078,1402800
2024-05-14,401.4777526855469,406.03933911375043,398.77387249348016,398.77387249348016,1765800
2024-05-15,402.68377685546875,405.1250604629919,400.9719873052126,403.32570906755785,1861200
