Price,Close,High,Low,Open,Volume
Ticker,REGN,REGN,REGN,REGN,REGN
2024-01-02,897.58642578125,897.8740283681213,864.2517665301239,866.7510820435226,1000900
2024-01-03,910.0436401367188,916.0341405998764,893.6192967706431,899.3717729225089,758900
2024-01-04,904.6976318359375,917.3134631021527,901.7619184265357,910.2617216170568,557400
2024-01-05,905.6895141601562,915.1514035184211,896.5946495432875,897.5864577839326,486100
2024-01-08,895.48388671875,896.1979596410335,873.7930439443538,882.7093909152745,723200
2024-01-09,895.2954711914062,895.8806647463961,881.5390943839973,888.0354268918834,499300
2024-01-10,898.7369995117188,899.7883139082203,887.2915533056415,888.313144930871,382300
2024-01-11,908.4666748046875,909.4089048540886,891.705149835293,895.5235878087028,521300
2024-01-12,925.5554809570312,927.7076879328201,913.4554080699176,917.4226411125665,559900
2024-01-16,929.6417236328125,929.8003863186134,921.5088838103528,923.5817897050039,761400
2024-01-17,921.518798828125,935.2751743331381,914.1298153013857,932.061725307377,526700
2024-01-18,922.381591796875,929.7110686515288,910.1823634962722,916.4009595157639,513600
2024-01-19,925.7538452148438,930.3062111848644,921.0427560250498,925.5356159214483,716500
2024-01-22,935.1066284179688,936.1876655559984,914.4472447563259,928.8086094458853,530600
2024-01-23,946.7603759765625,947.4843766581986,933.9858803375198,935.6124604642391,568200
2024-01-24,940.4722290039062,949.1902621129059,937.7447563636504,949.1902621129059,390500
2024-01-25,941.09716796875,949.904430807461,937.2588745633523,949.7556353434596,394000
2024-01-26,932.3493041992188,950.3010692849002,931.3674237479987,944.2014245237514,460500
2024-01-29,947.97021484375,949.8248912359211,936.1082281475328,938.3695192445218,530000
2024-01-30,951.8681640625,952.3442732122568,937.3580037346685,948.168738460474,374700
2024-01-31,935.0570678710938,957.7495863191144,933.4800660221898,953.1773645369288,601900
2024-02-01,949.9342041015625,957.0255972857394,929.7905189595017,937.8638532324194,520500
2024-02-02,937.4373779296875,966.0113731250693,931.6154679508927,963.2739724841362,752000
